CustomerID,FirstName,LastName,Email,Phone,City,State,ZipCode,PurchaseAmount,TransactionDate,ChannelCode,TerritoryName,StoreDivisionNumber,SuperChannelDesc
1897,,Robinson,arobinson@icloud.com,665-875-8371,Austin,TX,73301,627.57,2025-04-05,Wholesale,Midwest,DIV002,E-Commerce
1618,Maria,Miller,maria.miller@icloud.com,205-504-2911,Columbus,oh,43085,23.17,2025-09-07,Distributor,Southwest,DIV004,Partner
1832,Edward,Walker,edward.walker@hotmail.com,328-238-1227,Fort Worth,TX,76101,198.89,2025-04-18,Online,Mid-Atlantic,DIV002,Retail
1148,Brian,Harris,bharris@aol.com,000-000-0000,Columbus,OH,43085,772.02,2025-03-01,In-Store,Southwest,DIV004,Retail
1245,Jason,Allen,jason.allen@gmail.com,366-497-7592,Chicago,IL,60601,292.09,2025-08-10,In-Store,Northeast,DIV003,Direct
1867,Anthony,Scott,ascott@outlook.com,792-710-5764,Columbus,OH,43085,46.65,2025-11-10,Distributor,Southwest,DIV005,Partner
1926,Donald,White,donald.white@icloud.com,632-690-6174,Los Angeles,CA,90001,557.72,2025-03-01,Wholesale,Mid-Atlantic,DIV004,Direct
1961,Brian,Lee,brianlee@aol.com,221-265-5718,Charlotte,NC,,728.95,2025-09-17,Distributor,Midwest,DIV004,E-Commerce
1930,Ronald,Lewis,rlewis@aol.com,679-234-5806,Nashville,TN,37201,725.77,2025-03-24,Distributor,Southwest,DIV003,Direct
1289,Michelle,Garcia,michelle.garcia@yahoo.com,404-260-9063,Indianapolis,IN,46201,109.89,2025-04-18,Distributor,Southwest,DIV003,E-Commerce
1018,Dorothy,Martin,dorothy.martin@aol.com,378-947-9248,Jacksonville,FL,32099,0,2025-11-13,Online,Midwest,DIV004,Retail
1575,Jennifer,Flores,jenniferflores@hotmail.com,987-147-5382,Dallas,TX,75201,897.35,2025-08-13,Mobile App,West,DIV001,Retail
1985,Sarah,Davis,SarahDavisicloud.com,304-943-1687,Houston,TX,77001,512.23,2025-07-05,In-Store,Mid-Atlantic,DIV001,E-Commerce
1299,Anthony,Torres,atorres@outlook.com,301-257-6959,San Francisco,CA,94101,341.26,2025-08-01,In-Store,Northeast,DIV002,Direct
1006,Richard,Hill,rhill@hotmail.com,375-187-5358,Austin,TX,73301,378.71,2025-09-29,Distributor,Midwest,DIV002,E-Commerce
1233,Linda,,lindascott@outlook.com,728-913-6927,Columbus,OH,43085,944.3,2025-02-05,Distributor,Southeast,DIV001,Partner
1322,Daniel,Taylor,danieltaylor@gmail.com,977-137-3473,Columbus,OH,43085,903.49,2025-08-03,Online,Mid-Atlantic,DIV005,B2B
1697,Michelle,Baker,mbaker@aol.com,521-452-1129,San Jose,CA,95101,828.73,2025-08-17,Mobile App,West,DIV002,Direct
1908,Sandra,Turner,sandraturner@aol.com,914-453-7627,Nashville,TN,37201,777.65,2025-06-21,Wholesale,Northeast,DIV001,Partner
1736,Kevin,Wilson,kevinwilson@icloud.com,418-195-9383,San Francisco,CA,94101,556.27,2025-01-15,Mobile App,Midwest,DIV002,Retail
1575,Jennifer,Flores,jenniferflores@hotmail.com,987-147-5382,Dallas,TX,75201,897.35,2025-08-13,Mobile App,West,DIV001,Retail
1963,Robert,Torres,rtorres@icloud.com,205-564-6553,San Jose,CA,95101,983.12,2025-04-30,Mobile App,West,DIV005,Partner
1291,Sharon,,sharonmitchell@aol.com,732-855-5057,Phoenix,AZ,85001,114.17,2025-08-21,Mobile App,West,DIV002,B2B
1728,Paul,Wright,paul.wright@gmail.com,635-233-8802,Chicago,IL,60601,222.64,2025-10-29,Online,Midwest,DIV005,Direct
1797,Daniel,Martin,DanielMartinoutlook.com,633-550-9020,Denver,CO,80201,734.4,2025-09-16,Distributor,Pacific Northwest,DIV002,E-Commerce
1728,Mark,Wilson,mark.wilson@icloud.com,911-317-8461,San Francisco,CA,94101,478.62,2025-11-05,In-Store,West,DIV003,Retail
1112,Robert,Walker,robert.walker@hotmail.com,735-256-2929,Denver,CO,80201,377.75,2025-01-15,Wholesale,Midwest,DIV003,Direct
1145,Steven,Wright,stevenwright@hotmail.com,420-287-9008,Los Angeles,CA,90001,12.06,2025-08-02,Mobile App,Midwest,DIV001,Retail
1317,Donna,Torres,donnatorres@outlook.com,937-953-3175,Austin,TX,73301,764.33,2025-12-08,Mobile App,Mid-Atlantic,DIV004,Direct
1887,Laura,Clark,lclark@icloud.com,838-519-7344,Chicago,IL,60601,240.49,2025-12-10,Distributor,Midwest,DIV005,Retail
1753,Charles,Garcia,charles.garcia@aol.com,785-745-6060,Philadelphia,PA,19101,565.43,2025-04-09,Online,Mid-Atlantic,DIV005,Retail
1554,donna,Brown,donna.brown@icloud.com,968-587-9235,Denver,CO,80201,897.9,2025-01-10,Online,Mid-Atlantic,DIV005,E-Commerce
1210,Richard,Carter,rcarter@gmail.com,000-000-0000,Charlotte,NC,28201,593,2025-08-12,Distributor,Pacific Northwest,DIV001,B2B
1024,George,Clark,george.clark@hotmail.com,317-201-9876,Fort Worth,tx,76101,176.47,2025-03-20,In-Store,Southeast,DIV003,Retail
1417,Ronald,Taylor,ronaldtaylor@icloud.com,385-127-1958,LOS ANGELES,CA,90001,305.04,2025-06-15,Online,Midwest,DIV002,Direct
1964,Robert,Brown,rbrown@yahoo.com,800-342-9076,San Antonio,TX,78201,513.54,2025-02-01,Mobile App,Southwest,DIV001,B2B
1566,Nancy,Jones,nancyjones@gmail.com,848-339-1305,Indianapolis,IN,46201,276.47,2025-10-12,Mobile App,Mid-Atlantic,DIV001,E-Commerce
1128,Joseph,Mitchell,joseph.mitchell@outlook.com,851-612-4333,Columbus,OH,43085,785.05,2025-05-06,In-Store,Midwest,DIV005,E-Commerce
1433,Kenneth,Torres,kennethtorres@gmail.com,835-396-3742,Los Angeles,CA,90001,10.54,2025-12-15,Distributor,Midwest,DIV005,B2B
1359,Ruth,Jackson,ruthjackson@icloud.com,246-265-9750,Denver,CO,80201,567.45,2025-03-13,Wholesale,Northeast,DIV004,Retail
1286,Paul,Jackson,pauljackson@icloud.com,898-450-5282,Nashville,TN,,979.84,2025-06-24,Distributor,Midwest,DIV002,B2B
1982,Carol,Lewis,carol.lewis@aol.com,861-102-8807,New York,NY,10001,14.24,2025-10-12,Online,Mid-Atlantic,DIV002,Direct
1720,Donald,Allen,dallen@gmail.com,866-179-9825,Seattle,WA,98101,40.64,2025-07-12,Distributor,Mid-Atlantic,DIV001,B2B
1366,Lisa,,lisaanderson@gmail.com,579-297-8283,New York,NY,10001,19.27,2025-04-09,Online,Pacific Northwest,DIV003,B2B
1628,Ruth,Robinson,ruthrobinson@yahoo.com,571-137-5599,San Diego,CA,92101,497.91,2025-11-23,Mobile App,Southeast,DIV001,E-Commerce
1890,Charles,Mitchell,charles.mitchell@outlook.com,765-298-3875,San Francisco,CA,94101,74.71,2025-05-13,In-Store,Mid-Atlantic,DIV001,E-Commerce
1876,Jennifer,Adams,jadams@yahoo.com,223-809-9731,Dallas,TX,75201,618.31,2025-11-25,Mobile App,Southwest,DIV001,Direct
1665,bob,Clark,bobclark@outlook.com,324-796-9491,Columbus,OH,43085,471.92,2025-01-25,Wholesale,West,DIV001,E-Commerce
1430,Sandra,Torres,sandratorres@gmail.com,399-442-2340,Austin,TX,73301,881.3,2025-02-08,Online,Mid-Atlantic,DIV002,Direct
1201,Barbara,,blewis@gmail.com,840-199-1456,San Jose,CA,95101,485.17,2025-05-07,Online,West,DIV003,B2B
1244,Thomas,Brown,thomas.brown@icloud.com,274-894-8184,Austin,TX,73301,766.46,2025-02-01,Distributor,West,DIV001,Retail
1386,Margaret,Jones,margaretjones@gmail.com,256-408-8075,Phoenix,AZ,85001,75.13,2025-07-15,Online,West,DIV001,B2B
1632,Sarah,Wright,swright@icloud.com,838-110-8428,San Diego,CA,92101,390.08,2025-06-23,Distributor,West,DIV005,Retail
1691,Jane,Nguyen,jnguyen@hotmail.com,397-210-2682,San Francisco,CA,94101,22.17,2025-03-06,Online,West,DIV002,Partner
1262,Dorothy,Wright,dwright@aol.com,655-290-4983,Indianapolis,IN,46201,146.3,2025-10-27,Online,Northeast,DIV002,B2B
1982,Brian,Lee,blee@icloud.com,994-249-3415,San Jose,CA,95101,474.83,2025-01-05,Mobile App,Midwest,DIV003,B2B
1673,Ronald,Moore,rmoore@yahoo.com,000-000-0000,Los Angeles,CA,90001,427.84,2025-06-24,In-Store,Southeast,DIV002,Retail
1487,Michelle,Nguyen,michellenguyen@aol.com,792-679-6499,Nashville,TN,37201,619.94,2025-08-21,Distributor,Midwest,DIV002,Retail
1932,Alice,Flores,aflores@gmail.com,428-809-4772,San Diego,CA,,471.87,2025-07-12,In-Store,Southeast,DIV004,B2B
1188,John,Walker,johnwalker@gmail.com,230-668-2887,New York,NY,10001,150.98,2025-01-23,Distributor,Southeast,DIV005,B2B
1203,Elizabeth,Young,elizabethyoung@yahoo.com,936-278-6567,Philadelphia,PA,19101,849.06,2025-04-01,In-Store,Southeast,DIV002,Retail
1932,Patricia,Johnson,pjohnson@outlook.com,313-446-4444,Phoenix,AZ,85001,312.02,2025-09-27,In-Store,Midwest,DIV003,E-Commerce
1638,Paul,Jones,paul.jones@yahoo.com,394-296-9725,Houston,TX,77001,0,2025-11-22,Wholesale,Midwest,DIV005,Direct
1047,Sarah,Turner,sturner@yahoo.com,501-908-3434,Denver,CO,80201,334.4,2025-09-18,Online,Mid-Atlantic,DIV003,E-Commerce
1907,Donald,Jackson,djackson@outlook.com,000-000-0000,Chicago,IL,60601,513.53,2025-08-26,Mobile App,Midwest,DIV004,Partner
1729,Christopher,Adams,christopheradams@aol.com,685-374-7569,Indianapolis,IN,46201,641.72,2025-04-23,Mobile App,Mid-Atlantic,DIV001,E-Commerce
1462,Richard,Allen,richardallen@hotmail.com,586-685-3575,San Antonio,TX,78201,936.14,2025-03-10,Wholesale,Midwest,DIV005,Retail
1302,Karen,Adams,kadams@yahoo.com,242-576-9392,Jacksonville,FL,32099,624.91,2025-07-29,Distributor,Southwest,DIV004,Direct
1509,Margaret,Thompson,margaret.thompson@gmail.com,652-339-5351,Fort Worth,TX,76101,648.9,2025-09-20,Wholesale,Northeast,DIV003,Partner
1080,Charles,White,charles.white@gmail.com,568-139-9946,Houston,TX,77001,208.3,2025-06-04,In-Store,Mid-Atlantic,DIV003,B2B
1786,Ronald,Thompson,rthompson@aol.com,341-975-9898,San Antonio,TX,78201,913.26,2025-06-27,Online,Pacific Northwest,DIV003,B2B
1413,Daniel,Carter,dcarter@outlook.com,724-879-3445,New York,NY,10001,866.81,2025-04-30,In-Store,Southeast,DIV002,Direct
1753,Charles,Garcia,charles.garcia@aol.com,785-745-6060,Philadelphia,PA,19101,565.43,2025-04-09,Online,Mid-Atlantic,DIV005,Retail
1591,Linda,Robinson,lrobinson@outlook.com,563-447-4694,New York,NY,10001,424.96,2025-06-16,Distributor,Pacific Northwest,DIV005,B2B
1581,Alice,Wilson,awilson@hotmail.com,000-000-0000,Phoenix,AZ,85001,980.37,2025-07-17,In-Store,Southwest,DIV001,Partner
1111,Thomas,Mitchell,thomasmitchell@aol.com,000-000-0000,Charlotte,NC,28201,678.14,2025-01-14,In-Store,Northeast,DIV005,Direct
1071,Lisa,Young,lisayoung@yahoo.com,875-636-2146,San Antonio,TX,78201,460.12,2025-06-17,Wholesale,West,DIV001,E-Commerce
1420,Daniel,Taylor,dtaylor@yahoo.com,628-589-2126,Houston,TX,77001,395.1,2025-08-10,In-Store,Southeast,DIV002,B2B
1680,Betty,Taylor,bettytaylor@icloud.com,801-307-9232,Nashville,TN,37201,719.6,2025-03-15,Distributor,Midwest,DIV002,Retail
1844,Daniel,Roberts,danielroberts@icloud.com,782-602-8539,San Diego,CA,92101,468.07,2025-11-27,Online,Mid-Atlantic,DIV001,B2B
1467,Dorothy,Robinson,dorothy.robinson@icloud.com,625-355-3942,Fort Worth,TX,76101,900.96,2025-12-24,Distributor,Southwest,DIV004,E-Commerce
1402,Michelle,Williams,michellewilliams@yahoo.com,843-650-5782,San Diego,CA,92101,669.99,2025-07-30,Online,Mid-Atlantic,DIV002,Direct
1566,Robert,Walker,rwalker@gmail.com,984-898-6341,Chicago,IL,60601,416,2025-01-23,In-Store,Midwest,DIV002,Partner
1074,Ruth,Nguyen,rnguyen@hotmail.com,608-976-4185,Fort Worth,TX,76101,402.71,2025-06-17,Online,Midwest,DIV001,E-Commerce
1475,Donald,Nguyen,dnguyen@gmail.com,872-348-8171,Chicago,IL,60601,148.85,2025-01-10,Wholesale,Pacific Northwest,DIV002,E-Commerce
1181,Susan,Davis,susandavis@aol.com,372-179-1183,Seattle,WA,98101,680.61,2025-04-21,In-Store,Southwest,DIV003,E-Commerce
1914,Ronald,Nelson,rnelson@outlook.com,248-956-9566,San Antonio,TX,78201,644.6,2025-01-27,Online,Southwest,DIV003,Direct
1049,Jason,Hall,jasonhall@yahoo.com,444-304-2497,San Antonio,TX,78201,25.88,2025-12-15,Online,Northeast,DIV003,E-Commerce
1225,Patricia,Taylor,patriciataylor@gmail.com,724-210-6359,Philadelphia,PA,19101,329.45,2025-07-22,In-Store,West,DIV002,Partner
1123,,Jackson,jenniferjackson@hotmail.com,377-115-7588,Houston,TX,77001,657.45,2025-04-23,Online,Southwest,DIV002,Direct
1834,Charles,Turner,charles.turner@gmail.com,423-520-5940,JACKSONVILLE,FL,32099,769.87,2025-03-29,Distributor,Northeast,DIV005,Partner
1680,Betty,Taylor,bettytaylor@icloud.com,801-307-9232,Nashville,TN,37201,719.6,2025-03-15,Distributor,Midwest,DIV002,Retail
1459,Lisa,Green,lgreen@icloud.com,921-113-4811,San Diego,CA,92101,31,2025-05-05,Online,Midwest,DIV002,Direct
1061,Linda,Walker,LindaWalkerhotmail.com,355-484-4348,Indianapolis,IN,46201,645.62,2025-06-18,In-Store,Mid-Atlantic,DIV005,Direct
1325,,Williams,bwilliams@outlook.com,495-868-1388,San Francisco,CA,94101,236.72,2025-10-04,Wholesale,Midwest,DIV002,E-Commerce
1939,,Harris,sharonharris@icloud.com,733-429-4007,San Diego,CA,92101,447.94,2025-04-09,Online,Northeast,DIV004,Retail
1144,David,Wilson,dwilson@yahoo.com,762-951-4348,Chicago,IL,60601,243.95,2025-03-26,Online,Southwest,DIV004,B2B
1250,Paul,Anderson,paulanderson@yahoo.com,492-690-8344,Nashville,TN,37201,968.05,2025-07-04,In-Store,Midwest,DIV004,Retail
1171,Betty,Torres,btorres@icloud.com,952-543-3553,Columbus,OH,43085,821.41,2025-02-12,Distributor,Northeast,DIV004,Direct
1943,Joseph,Roberts,jroberts@yahoo.com,944-279-5215,Seattle,WA,98101,386.65,2025-10-15,Wholesale,Southwest,DIV003,Direct
1073,Thomas,Wilson,thomas.wilson@yahoo.com,394-104-1210,Indianapolis,IN,46201,863.04,2025-07-22,Wholesale,Southwest,DIV004,Direct
1382,Lisa,Flores,lflores@aol.com,272-518-1636,San Jose,CA,95101,992.55,2025-04-10,Online,Southwest,DIV005,E-Commerce
1111,Thomas,Mitchell,thomasmitchell@aol.com,000-000-0000,Charlotte,NC,28201,678.14,2025-01-14,In-Store,Northeast,DIV005,Direct
1646,Anthony,Johnson,ajohnson@hotmail.com,666-797-3414,Phoenix,AZ,85001,261.75,2025-03-01,Mobile App,West,DIV002,Retail
1659,Anthony,Hall,ahall@aol.com,282-630-4093,Fort Worth,tx,76101,877.25,2025-12-21,In-Store,Pacific Northwest,DIV004,B2B
1990,Sandra,Hall,shall@hotmail.com,621-870-2456,Denver,CO,80201,118.18,2025-05-18,Mobile App,Pacific Northwest,DIV003,E-Commerce
1952,Kevin,Allen,kevin.allen@gmail.com,000-000-0000,San Jose,CA,95101,79.14,2025-08-09,Distributor,West,DIV004,B2B
1383,William,Wilson,william.wilson@outlook.com,714-212-8383,San Antonio,TX,78201,571.42,2025-04-04,In-Store,Southeast,DIV002,Retail
1196,Maria,Wright,mwright@aol.com,311-989-3721,Charlotte,NC,28201,89.01,2025-02-02,Online,Southwest,DIV001,B2B
1599,Richard,Hill,richard.hill@aol.com,209-162-5359,Indianapolis,IN,,754.28,2025-02-19,Online,Mid-Atlantic,DIV005,Retail
1810,John,Hall,johnhall@icloud.com,697-584-6521,Nashville,TN,37201,608.33,2025-05-03,Wholesale,Midwest,DIV003,B2B
1681,Daniel,Hall,DanielHallgmail.com,538-925-2641,Nashville,TN,37201,13.05,2025-11-05,Distributor,Mid-Atlantic,DIV002,Retail
1543,Charles,Harris,charris@outlook.com,902-774-8785,Jacksonville,FL,32099,519.76,2025-11-21,In-Store,Northeast,DIV003,Retail
1046,Kevin,Clark,kclark@yahoo.com,696-509-2333,Charlotte,NC,28201,354.85,2025-05-31,Distributor,Mid-Atlantic,DIV001,Direct
1729,Michael,Adams,madams@aol.com,232-230-9158,Denver,CO,80201,798.85,2025-03-28,Wholesale,Pacific Northwest,DIV005,Direct
1977,Robert,Hill,robert.hill@yahoo.com,416-274-2465,Seattle,WA,98101,0,2025-05-24,Online,Southeast,DIV003,Direct
1263,,Hill,sharon.hill@aol.com,747-748-9060,Houston,TX,77001,99.54,2025-11-04,Wholesale,Pacific Northwest,DIV002,Partner
1351,Lisa,Hall,lisa.hall@outlook.com,428-365-2895,Seattle,WA,98101,298.07,2025-04-07,Online,Northeast,DIV003,Partner
1118,Donna,Walker,donnawalker@hotmail.com,790-854-1027,Phoenix,AZ,85001,317.69,2025-08-05,Mobile App,West,DIV002,Direct
1373,Ronald,Wilson,rwilson@aol.com,804-327-2746,San Francisco,CA,94101,401.36,2025-03-16,Mobile App,Pacific Northwest,DIV004,B2B
1303,Jennifer,Flores,jflores@yahoo.com,490-249-1562,Charlotte,NC,28201,602.89,2025-12-28,Wholesale,West,DIV001,B2B
1646,David,Flores,davidflores@aol.com,260-929-6458,San Jose,CA,95101,161.18,2025-04-02,In-Store,Pacific Northwest,DIV002,Retail
1744,Daniel,Robinson,drobinson@gmail.com,601-445-7921,Philadelphia,PA,19101,681.12,2025-02-06,Wholesale,Pacific Northwest,DIV004,Direct
1289,Susan,Thomas,susan.thomas@outlook.com,334-431-1886,Seattle,WA,98101,851.31,2025-03-12,Wholesale,Southwest,DIV002,Partner
1494,Susan,Moore,smoore@yahoo.com,400-852-1149,San Antonio,TX,78201,368.6,2025-08-07,Mobile App,Northeast,DIV002,Direct
1834,Charles,Turner,charles.turner@gmail.com,423-520-5940,JACKSONVILLE,FL,32099,769.87,2025-03-29,Distributor,Northeast,DIV005,Partner
1406,Donald,Robinson,DonaldRobinsonyahoo.com,963-484-2468,Nashville,TN,37201,779.95,2025-01-06,Distributor,Midwest,DIV004,B2B
1084,Robert,Flores,robert.flores@yahoo.com,800-686-8856,San Francisco,CA,94101,280.99,2025-07-16,Online,Pacific Northwest,DIV005,E-Commerce
1660,Michelle,Scott,michelle.scott@icloud.com,301-433-2040,San Jose,CA,95101,716.63,2025-07-21,Mobile App,Southeast,DIV004,Retail
1549,George,Flores,gflores@icloud.com,751-830-3033,Chicago,IL,60601,755.97,2025-11-03,In-Store,Mid-Atlantic,DIV001,E-Commerce
1005,Kenneth,Torres,kenneth.torres@gmail.com,331-688-4378,Austin,TX,73301,656.11,2025-02-13,Online,West,DIV003,Retail
1518,Joseph,Walker,JosephWalkeryahoo.com,873-100-5068,Seattle,WA,98101,307.59,2025-08-16,Mobile App,Pacific Northwest,DIV003,Partner
1502,Michelle,Clark,mclark@hotmail.com,751-622-4438,San Francisco,ca,94101,691.05,2025-03-14,Online,Southeast,DIV001,E-Commerce
1852,David,Wilson,david.wilson@icloud.com,805-467-5544,NASHVILLE,TN,37201,137.21,2025-05-11,Mobile App,Southwest,DIV001,Partner
1665,Barbara,Allen,barbaraallen@gmail.com,892-535-3346,Charlotte,NC,28201,540.55,2025-07-10,Online,Mid-Atlantic,DIV003,E-Commerce
1663,Helen,Roberts,helen.roberts@outlook.com,523-906-8104,Philadelphia,PA,19101,385.15,2025-03-05,Mobile App,Southeast,DIV001,B2B
1700,Kenneth,,kwright@hotmail.com,291-471-6464,Chicago,IL,60601,780.29,2025-01-06,In-Store,Pacific Northwest,DIV002,B2B
1992,Jennifer,Hall,jennifer.hall@gmail.com,739-845-6022,Houston,TX,77001,592.94,2025-12-25,Distributor,Northeast,DIV005,B2B
1288,Kenneth,Thompson,kenneth.thompson@gmail.com,374-425-7382,Nashville,TN,37201,188.87,2025-09-02,Mobile App,West,DIV005,Direct
1265,John,Green,john.green@aol.com,346-487-5380,Phoenix,AZ,85001,62.34,2025-08-03,Wholesale,Mid-Atlantic,DIV002,Partner
1187,Karen,Lee,karenlee@icloud.com,482-538-9529,Charlotte,NC,28201,942.26,2025-07-28,In-Store,Midwest,DIV001,B2B
1865,James,Garcia,james.garcia@aol.com,295-269-1940,Chicago,IL,60601,93.74,2025-08-06,Wholesale,West,DIV004,Retail
1954,Laura,Wilson,lwilson@outlook.com,901-793-9722,Indianapolis,IN,46201,700.9,2025-01-04,Distributor,Northeast,DIV005,E-Commerce
1719,,Lee,slee@aol.com,740-800-1693,San Diego,CA,92101,611.3,2025-03-31,In-Store,Mid-Atlantic,DIV005,E-Commerce
1859,Linda,Green,lindagreen@gmail.com,707-488-3793,Jacksonville,fl,32099,379.55,2025-03-02,Online,Midwest,DIV002,Partner
1494,Susan,Martin,smartin@gmail.com,846-682-7449,San Antonio,TX,78201,225.29,2025-08-26,Wholesale,Mid-Atlantic,DIV005,Retail
1289,Susan,Thomas,susan.thomas@outlook.com,334-431-1886,Seattle,WA,98101,851.31,2025-03-12,Wholesale,Southwest,DIV002,Partner
1503,Elizabeth,Garcia,elizabeth.garcia@icloud.com,620-226-8985,San Francisco,ca,94101,16.84,2025-07-11,Wholesale,Southeast,DIV004,Direct
1438,William,Nelson,williamnelson@gmail.com,872-959-8198,Dallas,TX,75201,170.22,2025-07-03,Wholesale,Mid-Atlantic,DIV004,Retail
1726,Elizabeth,Davis,elizabeth.davis@hotmail.com,336-504-7898,San Antonio,TX,78201,746.48,2025-12-07,Online,Southeast,DIV002,Direct
1121,Nancy,Flores,nflores@outlook.com,931-230-6322,Seattle,WA,98101,753.58,2025-02-26,Distributor,West,DIV004,E-Commerce
1811,Jane,Wilson,jwilson@hotmail.com,213-885-4874,Phoenix,AZ,85001,61.52,2025-08-11,Wholesale,Southwest,DIV005,Retail
1288,Donald,Garcia,dgarcia@yahoo.com,356-846-9376,Columbus,OH,43085,0,2025-12-25,Wholesale,Pacific Northwest,DIV001,B2B
1840,Paul,Thomas,PaulThomasaol.com,917-847-9230,Indianapolis,IN,46201,614.99,2025-04-28,In-Store,Pacific Northwest,DIV005,E-Commerce
1410,Alice,Thompson,alicethompson@yahoo.com,218-731-4270,San Antonio,TX,78201,100.03,2025-06-06,Online,Southwest,DIV004,Partner
1236,Jennifer,Lewis,jennifer.lewis@outlook.com,722-537-1846,Columbus,OH,43085,311.25,2025-12-31,Wholesale,Midwest,DIV003,B2B
1327,Bob,Anderson,bob.anderson@gmail.com,000-000-0000,Los Angeles,CA,90001,219.86,2025-08-09,Distributor,Midwest,DIV005,Retail
1971,Donald,Walker,donald.walker@hotmail.com,299-785-1223,Austin,TX,73301,686.13,2025-10-29,In-Store,Midwest,DIV003,B2B
1380,Richard,Thompson,richardthompson@icloud.com,289-208-3137,San Antonio,TX,78201,633.26,2025-12-02,Mobile App,Northeast,DIV001,Partner
1197,Anthony,Torres,atorres@gmail.com,833-451-5939,Houston,TX,,728.1,2025-03-07,In-Store,West,DIV002,Retail
1563,Anthony,Martin,anthonymartin@hotmail.com,659-744-2923,Seattle,WA,98101,911.74,2025-09-15,Online,Southwest,DIV004,Partner
1170,Carol,Thompson,carol.thompson@hotmail.com,000-000-0000,Phoenix,AZ,85001,743.31,2025-02-08,Distributor,Southwest,DIV005,Partner
1859,Linda,Green,lindagreen@gmail.com,707-488-3793,Jacksonville,fl,32099,379.55,2025-03-02,Online,Midwest,DIV002,Partner
1466,Helen,Adams,helen.adams@hotmail.com,503-825-5399,Dallas,tx,75201,556.63,2025-05-02,In-Store,Southeast,DIV001,Partner
1654,Michael,Thompson,michael.thompson@hotmail.com,857-354-4440,Phoenix,AZ,85001,539.25,2025-07-08,Online,Mid-Atlantic,DIV003,Partner
1969,Anthony,Baker,anthony.baker@aol.com,618-726-5831,Dallas,TX,75201,331.39,2025-04-23,Online,Mid-Atlantic,DIV001,B2B
1286,William,Martin,wmartin@icloud.com,996-899-2743,New York,NY,,725.38,2025-10-10,Distributor,Mid-Atlantic,DIV003,Partner
1452,Jennifer,Clark,jclark@yahoo.com,844-927-7479,Dallas,TX,75201,164.09,2025-03-17,In-Store,Mid-Atlantic,DIV004,B2B
1095,Donald,Anderson,donald.anderson@yahoo.com,000-000-0000,Charlotte,NC,28201,943.92,2025-06-08,In-Store,Mid-Atlantic,DIV003,Retail
1181,Daniel,Roberts,daniel.roberts@gmail.com,273-536-5018,San Antonio,TX,78201,460.47,2025-01-07,Distributor,Northeast,DIV005,E-Commerce
1386,Lisa,Johnson,ljohnson@gmail.com,244-235-5068,Houston,TX,77001,772.42,2025-01-05,Wholesale,Southeast,DIV005,Retail
1108,,Lewis,sandra.lewis@yahoo.com,691-877-8279,Chicago,IL,60601,817.31,2025-05-05,Wholesale,Midwest,DIV004,E-Commerce
1708,Charles,Nelson,charles.nelson@gmail.com,305-657-5861,Houston,TX,77001,0,2025-01-13,Distributor,Southeast,DIV001,E-Commerce
1394,,Lee,mlee@yahoo.com,593-803-2841,San Jose,CA,95101,496.9,2025-07-02,Online,Southeast,DIV001,B2B
1341,Robert,Walker,rwalker@gmail.com,354-282-8022,Chicago,IL,60601,535.18,2025-12-08,Mobile App,Southeast,DIV004,E-Commerce
1639,Susan,Lee,SusanLeehotmail.com,877-477-5348,Houston,TX,77001,812.61,2025-12-02,Online,Pacific Northwest,DIV001,E-Commerce
1151,Lisa,Torres,lisa.torres@gmail.com,791-537-5562,Indianapolis,IN,46201,153.22,2025-06-30,Wholesale,Southeast,DIV002,Direct
1434,Betty,Wright,bettywright@aol.com,341-921-5028,Nashville,TN,37201,389.35,2025-09-10,Mobile App,Southwest,DIV005,Partner
1841,Jennifer,Hall,jhall@icloud.com,631-639-4593,Chicago,IL,60601,706.06,2025-01-09,In-Store,Midwest,DIV001,E-Commerce
1485,Linda,Davis,lindadavis@hotmail.com,997-938-3283,Los Angeles,CA,,301.75,2025-05-05,In-Store,Pacific Northwest,DIV005,Direct
1229,Bob,Wilson,bwilson@aol.com,346-486-1431,Houston,TX,77001,699.16,2025-12-06,Distributor,Midwest,DIV001,Retail
1488,Carol,Taylor,caroltaylor@yahoo.com,344-180-5014,New York,NY,10001,86.29,2025-04-04,Mobile App,Pacific Northwest,DIV004,E-Commerce
1143,Kevin,Adams,kevinadams@outlook.com,939-445-8274,San Jose,CA,95101,783.58,2025-01-31,Online,Midwest,DIV001,E-Commerce
1032,Carol,Anderson,carol.anderson@yahoo.com,605-952-7940,San Francisco,ca,94101,683.1,2025-09-14,Distributor,West,DIV003,Partner
1232,Paul,Taylor,ptaylor@gmail.com,586-228-4471,Dallas,TX,75201,406.4,2025-10-14,Online,Southeast,DIV004,E-Commerce
1079,Michelle,,mnguyen@hotmail.com,857-514-7233,Indianapolis,IN,46201,173.18,2025-05-19,Wholesale,Mid-Atlantic,DIV004,E-Commerce
1079,Christopher,Roberts,christopher.roberts@gmail.com,488-266-9873,Austin,TX,73301,115.4,2025-04-07,In-Store,West,DIV001,B2B
1653,Alice,Harris,aharris@gmail.com,778-145-8926,Dallas,TX,75201,55.22,2025-07-02,Wholesale,Northeast,DIV003,Retail
1981,Daniel,Green,danielgreen@hotmail.com,943-464-3122,San Antonio,TX,78201,705.63,2025-02-21,Online,Midwest,DIV004,Partner
